,path,flow,ID,node,IATA,name,lon,lat
24232,"(1, 5242, 1)",6.572289999999999e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24233,"(1, 5242, 2)",3.91043e-06,13486,160,MSO,Missoula International Airport,-114.0910034,46.91630173
24234,"(1, 5242, 3)",3.6410699999999998e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24235,"(1, 5243, 1)",6.62765e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24236,"(1, 5243, 2)",3.86426e-06,11638,378,FAT,Fresno Yosemite International Airport,-119.71800231933594,36.77619934082031
24237,"(1, 5243, 3)",3.62674e-06,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
24238,"(1, 5244, 1)",6.5804e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24239,"(1, 5244, 2)",3.8857800000000004e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24240,"(1, 5244, 3)",3.65172e-06,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
24241,"(1, 5245, 1)",6.56539e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24242,"(1, 5245, 2)",3.77843e-06,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
24243,"(1, 5245, 3)",3.77281e-06,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
24244,"(1, 5246, 1)",6.601460000000001e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24245,"(1, 5246, 2)",4.004190000000001e-06,13342,530,MKE,General Mitchell International Airport,-87.89659881591797,42.94720077514648
24246,"(1, 5246, 3)",3.51097e-06,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
24247,"(1, 5247, 1)",6.58605e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24248,"(1, 5247, 2)",3.7987800000000002e-06,15070,555,SWF,Stewart International Airport,-74.10479736328125,41.50410079956055
24249,"(1, 5247, 3)",3.7296600000000002e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
24250,"(1, 5248, 1)",6.60154e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24251,"(1, 5248, 2)",3.93217e-06,11986,11,GRR,Gerald R. Ford International Airport,-85.52279663,42.88079834
24252,"(1, 5248, 3)",3.57523e-06,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
24253,"(1, 5249, 1)",6.655319999999999e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24254,"(1, 5249, 2)",3.6606599999999997e-06,10136,29,ABI,Abilene Regional Airport,-99.68190002440001,32.4113006592
24255,"(1, 5249, 3)",1.90946e-06,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
24256,"(1, 5249, 4)",1.8827700000000002e-06,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
24257,"(1, 5250, 1)",6.589960000000001e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24258,"(1, 5250, 2)",3.89286e-06,11898,334,GFK,Grand Forks International Airport,-97.176102,47.949298999999996
24259,"(1, 5250, 3)",3.6244699999999994e-06,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
24260,"(1, 5251, 1)",6.612389999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24261,"(1, 5251, 2)",3.7806e-06,10431,318,AVL,Asheville Regional Airport,-82.54180145263672,35.43619918823242
24262,"(1, 5251, 3)",3.7081599999999997e-06,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
24263,"(1, 5252, 1)",6.670210000000001e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24264,"(1, 5252, 2)",3.8023900000000004e-06,14193,184,PNS,Pensacola Regional Airport,-87.18659973144501,30.473400115967003
24265,"(1, 5252, 3)",1.8690200000000001e-06,15096,509,SYR,Syracuse Hancock International Airport,-76.1063003540039,43.11119842529297
24266,"(1, 5252, 4)",1.7518900000000003e-06,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
24266,"(1, 5252, 4)",1.7518900000000003e-06,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
24267,"(1, 5253, 1)",6.68809e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24268,"(1, 5253, 2)",3.73905e-06,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
24269,"(1, 5253, 3)",1.8876400000000002e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
24270,"(1, 5253, 4)",1.7783799999999999e-06,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
24271,"(1, 5254, 1)",6.56828e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24272,"(1, 5254, 2)",3.8286900000000004e-06,10994,501,CHS,Charleston Air Force Base-International Airport,-80.04049683,32.89860153
24273,"(1, 5254, 3)",3.69454e-06,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
24274,"(1, 5255, 1)",6.639830000000001e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24275,"(1, 5255, 2)",3.7151599999999998e-06,12992,191,LIT,Bill & Hillary Clinton National Airport/Adams Field,-92.22429656979999,34.729400634799994
24276,"(1, 5255, 3)",1.9803e-06,12945,113,LEX,Blue Grass Airport,-84.60590362548828,38.0364990234375
24277,"(1, 5255, 4)",1.7549099999999998e-06,11481,393,ECP,Northwest Florida Beaches International Airport,-85.79541400000001,30.357105999999998
24278,"(1, 5256, 1)",6.608939999999999e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24279,"(1, 5256, 2)",3.7976e-06,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
24281,"(1, 5257, 1)",6.57178e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24282,"(1, 5257, 2)",3.84916e-06,10990,503,CHO,Charlottesville Albemarle Airport,-78.4529037475586,38.13859939575195
24283,"(1, 5257, 3)",3.6624900000000002e-06,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
24284,"(1, 5258, 1)",6.54106e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24285,"(1, 5258, 2)",3.7751e-06,13296,371,MHT,Manchester-Boston Regional Airport,-71.435699,42.932598
24286,"(1, 5258, 3)",3.7632199999999995e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24287,"(1, 5259, 1)",6.646469999999999e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24288,"(1, 5259, 2)",3.7345400000000002e-06,14193,184,PNS,Pensacola Regional Airport,-87.18659973144501,30.473400115967003
24289,"(1, 5259, 3)",1.90732e-06,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
24290,"(1, 5259, 4)",1.78491e-06,14831,316,SJC,Norman Y. Mineta San Jose International Airport,-121.929001,37.362598
24291,"(1, 5260, 1)",6.54431e-06,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
24292,"(1, 5260, 2)",4.0386699999999996e-06,11638,378,FAT,Fresno Yosemite International Airport,-119.71800231933594,36.77619934082031
24293,"(1, 5260, 3)",3.48777e-06,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
24293,"(1, 5260, 3)",3.48777e-06,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
24294,"(1, 5261, 1)",6.6090600000000006e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24295,"(1, 5261, 2)",4.0558e-06,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
24296,"(1, 5261, 3)",3.40548e-06,14814,97,SHV,Shreveport Regional Airport,-93.8256,32.446602
24297,"(1, 5262, 1)",6.68712e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24298,"(1, 5262, 2)",3.897080000000001e-06,13256,178,MFE,Mc Allen Miller International Airport,-98.23860168,26.17580032
24299,"(1, 5262, 3)",1.9057900000000002e-06,13891,265,ONT,Ontario International Airport,-117.60099792480469,34.05599975585937
24300,"(1, 5262, 4)",1.5775e-06,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
24301,"(1, 5263, 1)",6.643089999999999e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24302,"(1, 5263, 2)",3.73208e-06,12003,203,GTF,Great Falls International Airport,-111.3710022,47.48199844
24303,"(1, 5263, 3)",2.02979e-06,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
24304,"(1, 5263, 4)",1.6609200000000002e-06,13891,265,ONT,Ontario International Airport,-117.60099792480469,34.05599975585937
24305,"(1, 5264, 1)",6.57069e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24306,"(1, 5264, 2)",3.77862e-06,10980,341,CHA,Lovell Field,-85.20379638671875,35.03530120849609
24307,"(1, 5264, 3)",3.70819e-06,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
24308,"(1, 5265, 1)",6.547799999999999e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24309,"(1, 5265, 2)",3.94059e-06,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
24310,"(1, 5265, 3)",3.5664e-06,15412,216,TYS,McGhee Tyson Airport,-83.99400329999999,35.81100082
24311,"(1, 5266, 1)",6.587310000000001e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24312,"(1, 5266, 2)",3.80404e-06,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
24313,"(1, 5266, 3)",3.66306e-06,15041,146,SUN,Friedman Memorial Airport,-114.2959976,43.50439835
24314,"(1, 5267, 1)",6.680069999999999e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24315,"(1, 5267, 2)",3.8791199999999995e-06,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
24316,"(1, 5267, 3)",1.83768e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24317,"(1, 5267, 4)",1.65527e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24318,"(1, 5268, 1)",6.665560000000001e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24319,"(1, 5268, 2)",3.7982999999999997e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24320,"(1, 5268, 3)",3.5881199999999997e-06,12003,203,GTF,Great Falls International Airport,-111.3710022,47.48199844
24321,"(1, 5269, 1)",6.5654700000000005e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24322,"(1, 5269, 2)",3.7777699999999997e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24323,"(1, 5269, 3)",3.7029e-06,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
24324,"(1, 5270, 1)",6.545509999999999e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
24325,"(1, 5270, 2)",3.85664e-06,10257,499,ALB,Albany International Airport,-73.80169677734375,42.74829864501953
24326,"(1, 5270, 3)",3.6398000000000003e-06,11995,406,GSO,Piedmont Triad International Airport,-79.93730163574219,36.097801208496094
24327,"(1, 5271, 1)",6.63148e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24328,"(1, 5271, 2)",3.6933e-06,13139,345,LYH,Lynchburg Regional Preston Glenn Field,-79.20040130615234,37.326698303222656
24329,"(1, 5271, 3)",1.99344e-06,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
24330,"(1, 5271, 4)",1.7224e-06,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
24331,"(1, 5272, 1)",6.5310199999999995e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24332,"(1, 5272, 2)",3.95315e-06,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
24333,"(1, 5272, 3)",3.54981e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24334,"(1, 5273, 1)",6.561939999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24335,"(1, 5273, 2)",3.80426e-06,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
24336,"(1, 5273, 3)",3.66441e-06,14685,198,SAV,Savannah Hilton Head International Airport,-81.20210266,32.12760162
24337,"(1, 5274, 1)",6.54355e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24338,"(1, 5274, 2)",3.77661e-06,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
24339,"(1, 5274, 3)",3.70968e-06,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
24340,"(1, 5275, 1)",6.66181e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24341,"(1, 5275, 2)",3.6572699999999997e-06,10643,367,BKG,Branson Airport,-93.200544,36.532082
24342,"(1, 5275, 3)",1.8802700000000003e-06,14771,292,SFO,San Francisco International Airport,-122.375,37.61899948120117
24343,"(1, 5275, 4)",1.8287599999999997e-06,14679,3,SAN,San Diego International Airport,-117.190002441,32.7336006165
24344,"(1, 5276, 1)",6.560779999999999e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24345,"(1, 5276, 2)",3.79095e-06,11003,54,CID,The Eastern Iowa Airport,-91.71080017089844,41.88470077514648
24346,"(1, 5276, 3)",3.67635e-06,14524,59,RIC,Richmond International Airport,-77.3197021484375,37.50519943237305
24347,"(1, 5277, 1)",7.11628e-06,12884,124,LAN,Capital City Airport,-84.58740234375,42.77870178222656
24348,"(1, 5277, 2)",6.910739999999999e-06,12889,123,LAS,McCarran International Airport,-115.15200039999999,36.08010101
24349,"(1, 5278, 1)",6.5456600000000004e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24350,"(1, 5278, 2)",3.91925e-06,10620,222,BIL,Billings Logan International Airport,-108.54299926757812,45.807701110839844
24351,"(1, 5278, 3)",3.5616699999999997e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
24352,"(1, 5279, 1)",6.5455499999999995e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24353,"(1, 5279, 2)",3.76827e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24354,"(1, 5279, 3)",3.7125199999999997e-06,10874,190,CAK,Akron Canton Regional Airport,-81.44219970703125,40.916099548339844
24355,"(1, 5280, 1)",6.59418e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24356,"(1, 5280, 2)",4.02823e-06,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
24357,"(1, 5280, 3)",3.3998400000000003e-06,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
24358,"(1, 5281, 1)",6.626289999999999e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24359,"(1, 5281, 2)",3.74961e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24360,"(1, 5281, 3)",1.93791e-06,12945,113,LEX,Blue Grass Airport,-84.60590362548828,38.0364990234375
24361,"(1, 5281, 4)",1.6998099999999999e-06,15919,125,XNA,Northwest Arkansas Regional Airport,-94.30680100000001,36.281898
24362,"(1, 5282, 1)",6.541669999999999e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24363,"(1, 5282, 2)",3.8601e-06,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
24364,"(1, 5282, 3)",3.60828e-06,12992,191,LIT,Bill & Hillary Clinton National Airport/Adams Field,-92.22429656979999,34.729400634799994
24365,"(1, 5283, 1)",6.56313e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24366,"(1, 5283, 2)",3.72342e-06,10980,341,CHA,Lovell Field,-85.20379638671875,35.03530120849609
24367,"(1, 5283, 3)",3.72309e-06,11697,201,FLL,Fort Lauderdale Hollywood International Airport,-80.152702,26.072599
24368,"(1, 5284, 1)",6.644839999999999e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24369,"(1, 5284, 2)",3.7883999999999996e-06,11638,378,FAT,Fresno Yosemite International Airport,-119.71800231933594,36.77619934082031
24370,"(1, 5284, 3)",1.9141400000000003e-06,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
24371,"(1, 5284, 4)",1.6595e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24372,"(1, 5285, 1)",6.53703e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24373,"(1, 5285, 2)",3.8112400000000003e-06,11109,434,COS,City of Colorado Springs Municipal Airport,-104.70099599999999,38.805801
24374,"(1, 5285, 3)",3.65168e-06,15096,509,SYR,Syracuse Hancock International Airport,-76.1063003540039,43.11119842529297
24375,"(1, 5286, 1)",6.5083800000000005e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24376,"(1, 5286, 2)",3.75599e-06,10408,228,ATW,Appleton International Airport,-88.51909637450001,44.258098602299995
24377,"(1, 5286, 3)",3.7281800000000004e-06,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
24378,"(1, 5287, 1)",6.55122e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24379,"(1, 5287, 2)",3.84411e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24380,"(1, 5287, 3)",3.5962300000000004e-06,12954,271,LGB,Long Beach /Daugherty Field/ Airport,-118.15200039999999,33.81769943
24381,"(1, 5288, 1)",6.50773e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24382,"(1, 5288, 2)",3.850019999999999e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
24383,"(1, 5288, 3)",3.63339e-06,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
24384,"(1, 5289, 1)",6.5539300000000005e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24385,"(1, 5289, 2)",3.72108e-06,11140,373,CRP,Corpus Christi International Airport,-97.5011978149414,27.77039909362793
24386,"(1, 5289, 3)",3.7146100000000003e-06,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
24387,"(1, 5290, 1)",6.55816e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24388,"(1, 5290, 2)",3.8031199999999993e-06,14783,87,SGF,Springfield Branson National Airport,-93.38860321,37.24570084
24389,"(1, 5290, 3)",3.6218400000000005e-06,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
24390,"(1, 5291, 1)",6.5975e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24391,"(1, 5291, 2)",3.7511300000000004e-06,14633,497,RST,Rochester International Airport,-92.5,43.90829849243164
24392,"(1, 5291, 3)",1.88047e-06,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
24393,"(1, 5291, 4)",1.74541e-06,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
24394,"(1, 5292, 1)",6.53079e-06,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
24395,"(1, 5292, 2)",3.880080000000001e-06,11638,378,FAT,Fresno Yosemite International Airport,-119.71800231933594,36.77619934082031
24396,"(1, 5292, 3)",3.55978e-06,11618,65,EWR,Newark Liberty International Airport,-74.168701171875,40.69250106811523
24397,"(1, 5293, 1)",6.59492e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24398,"(1, 5293, 2)",3.66793e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
24399,"(1, 5293, 3)",2.03772e-06,15607,421,VLD,Valdosta Regional Airport,-83.27670288085938,30.78249931335449
24400,"(1, 5293, 4)",1.66833e-06,13367,290,MLI,Quad City International Airport,-90.50749969482422,41.44850158691406
24401,"(1, 5294, 1)",6.84434e-06,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
24402,"(1, 5294, 2)",3.6074e-06,10599,179,BHM,Birmingham-Shuttlesworth International Airport,-86.75350189,33.56290054
24403,"(1, 5294, 3)",2.4921000000000002e-06,10874,190,CAK,Akron Canton Regional Airport,-81.44219970703125,40.916099548339844
24404,"(1, 5294, 4)",1.01726e-06,11423,361,DSM,Des Moines International Airport,-93.66310119628906,41.53400039672852
24405,"(1, 5295, 1)",6.49231e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24406,"(1, 5295, 2)",3.9010599999999995e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
24408,"(1, 5296, 1)",6.52368e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24409,"(1, 5296, 2)",3.88651e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
24410,"(1, 5296, 3)",3.545e-06,10136,29,ABI,Abilene Regional Airport,-99.68190002440001,32.4113006592
24411,"(1, 5297, 1)",6.5190199999999995e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24412,"(1, 5297, 2)",3.8908300000000005e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
24413,"(1, 5297, 3)",3.5430400000000005e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24414,"(1, 5298, 1)",6.500269999999999e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24415,"(1, 5298, 2)",3.89596e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24416,"(1, 5298, 3)",3.5551199999999993e-06,11067,376,CMI,University of Illinois Willard Airport,-88.27809906,40.03919983
24417,"(1, 5299, 1)",6.9787199999999995e-06,14576,287,ROC,Greater Rochester International Airport,-77.67240142822266,43.118900299072266
24418,"(1, 5299, 2)",6.96943e-06,14761,133,SFB,Orlando Sanford International Airport,-81.23750305175781,28.7775993347168
24419,"(1, 5300, 1)",6.49953e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24420,"(1, 5300, 2)",3.72421e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
24421,"(1, 5300, 3)",3.7181400000000003e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24422,"(1, 5301, 1)",6.4993600000000006e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24423,"(1, 5301, 2)",3.7645099999999996e-06,11122,60,CPR,Casper-Natrona County International Airport,-106.46399699999999,42.908001
24424,"(1, 5301, 3)",3.67765e-06,13851,447,OKC,Will Rogers World Airport,-97.60070037841795,35.39310073852539
24425,"(1, 5302, 1)",6.54966e-06,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
24426,"(1, 5302, 2)",3.76315e-06,13204,75,MCO,Orlando International Airport,-81.30899810791016,28.429399490356445
24427,"(1, 5302, 3)",3.62825e-06,10469,409,AZO,Kalamazoo Battle Creek International Airport,-85.5521011352539,42.234901428222656
24428,"(1, 5303, 1)",6.5731700000000005e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24429,"(1, 5303, 2)",3.9419599999999994e-06,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
24431,"(1, 5304, 1)",6.517999999999999e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24432,"(1, 5304, 2)",3.7192000000000003e-06,11977,231,GRB,Austin Straubel International Airport,-88.12960052490234,44.48509979248047
24433,"(1, 5304, 3)",3.6899199999999997e-06,14747,440,SEA,Seattle Tacoma International Airport,-122.308998,47.449001
24434,"(1, 5305, 1)",6.51254e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24435,"(1, 5305, 2)",4.04284e-06,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
24436,"(1, 5305, 3)",3.3677099999999994e-06,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
24437,"(1, 5306, 1)",6.47826e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24439,"(1, 5306, 3)",3.5605800000000006e-06,12217,392,HSV,Huntsville International Carl T Jones Field,-86.775100708008,34.637199401855
24440,"(1, 5307, 1)",6.54931e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24441,"(1, 5307, 2)",3.7123e-06,10868,342,CAE,Columbia Metropolitan Airport,-81.11949920654297,33.93880081176758
24442,"(1, 5307, 3)",3.6551300000000004e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24443,"(1, 5308, 1)",6.50461e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24444,"(1, 5308, 2)",3.7674699999999995e-06,15041,146,SUN,Friedman Memorial Airport,-114.2959976,43.50439835
24445,"(1, 5308, 3)",3.63375e-06,14771,292,SFO,San Francisco International Airport,-122.375,37.61899948120117
24446,"(1, 5309, 1)",6.527150000000001e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24447,"(1, 5309, 2)",3.7506e-06,11977,231,GRB,Austin Straubel International Airport,-88.12960052490234,44.48509979248047
24448,"(1, 5309, 3)",3.62217e-06,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
24449,"(1, 5310, 1)",6.51081e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24450,"(1, 5310, 2)",3.8091e-06,13184,385,MBS,MBS International Airport,-84.07959747314453,43.532901763916016
24451,"(1, 5310, 3)",3.57585e-06,14492,107,RDU,Raleigh Durham International Airport,-78.7874984741211,35.877601623535156
24452,"(1, 5311, 1)",6.45643e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24453,"(1, 5311, 2)",3.8234e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
24454,"(1, 5311, 3)",3.6075e-06,13422,37,MOB,Mobile Regional Airport,-88.242797851562,30.691200256348
24455,"(1, 5312, 1)",6.47247e-06,11433,522,DTW,Detroit Metropolitan Wayne County Airport,-83.35340118408203,42.212398529052734
24456,"(1, 5312, 2)",3.80191e-06,10792,72,BUF,Buffalo Niagara International Airport,-78.73220062,42.94049835
24457,"(1, 5312, 3)",3.60861e-06,14570,285,RNO,Reno Tahoe International Airport,-119.76799774169922,39.49909973144531
24458,"(1, 5313, 1)",6.51571e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24459,"(1, 5313, 2)",3.73843e-06,13871,154,OMA,Eppley Airfield,-95.89409599999999,41.3032
24460,"(1, 5313, 3)",3.6287300000000005e-06,11252,414,DAB,Daytona Beach International Airport,-81.058098,29.179899
